scope,condition,reported_game,mtime,characters,roles,internal_game_ids,canonical_support,matches_reported_game,likely_actual_game,status,file,error
SML,situation_fewshot,45,2026-06-29T09:04:13,アスカ / ケンジ / タクミ / ミオ / メイ,アスカ:WEREWOLF / ケンジ:SEER / タクミ:VILLAGER / ミオ:VILLAGER / メイ:POSSESSED,01KW8AWRJ99QNK2Y92R0Y47KYY,12,yes,45,OK,results/run_en_cond_small/aiwolf/situation_fewshot/g45_1782691291_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot,46,2026-06-29T09:08:19,セルヴァス / ベンジャミン / ミオ / ミヅキ / ミナコ,セルヴァス:SEER / ベンジャミン:POSSESSED / ミオ:VILLAGER / ミヅキ:WEREWOLF / ミナコ:VILLAGER,01KW8B29ZBTZ6E33D5W1ZANSPQ,15,yes,46,OK,results/run_en_cond_small/aiwolf/situation_fewshot/g46_1782691473_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot,47,2026-06-29T09:11:25,ケンジ / シズエ / シュンイチ / ミヅキ / ミナコ,ケンジ:POSSESSED / シズエ:VILLAGER / シュンイチ:VILLAGER / ミヅキ:SEER / ミナコ:WEREWOLF,01KW8B9V7C08RPFKEP5R9ZRZ6N,12,yes,47,OK,results/run_en_cond_small/aiwolf/situation_fewshot/g47_1782691720_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot,48,2026-06-29T09:14:30,サクラ / ミオ / ミドリ / ミナト / リュウジ,サクラ:VILLAGER / ミオ:VILLAGER / ミドリ:WEREWOLF / ミナト:POSSESSED / リュウジ:SEER,01KW8BFG6TNH1JJ9292MH2YJKP,13,yes,48,OK,results/run_en_cond_small/aiwolf/situation_fewshot/g48_1782691905_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot,49,2026-06-29T09:18:36,サクラ / ジョージ / セルヴァス / ミナコ / ヴィクトリア,サクラ:WEREWOLF / ジョージ:VILLAGER / セルヴァス:SEER / ミナコ:VILLAGER / ヴィクトリア:POSSESSED,01KW8BN5MDYCY91XW2PSHNHH0S,13,yes,49,OK,results/run_en_cond_small/aiwolf/situation_fewshot/g49_1782692091_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot,50,2026-06-29T09:21:42,シズエ / ミヅキ / ミドリ / リュウジ / ヴィクトリア,シズエ:WEREWOLF / ミヅキ:POSSESSED / ミドリ:VILLAGER / リュウジ:SEER / ヴィクトリア:VILLAGER,01KW8BWNVAE97ZWZZ9SEV29M96,11,yes,50,OK,results/run_en_cond_small/aiwolf/situation_fewshot/g50_1782692337_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot,51,2026-06-29T09:25:48,アスカ / シュンイチ / セルヴァス / ミオ / ミナコ,アスカ:SEER / シュンイチ:POSSESSED / セルヴァス:VILLAGER / ミオ:VILLAGER / ミナコ:WEREWOLF,01KW8C29KCD20HJ3VW0BC2JBZ8,12,yes,51,OK,results/run_en_cond_small/aiwolf/situation_fewshot/g51_1782692521_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot,52,2026-06-29T09:29:54,アスカ / ジョナサン / タクミ / ミドリ / ミナト,アスカ:VILLAGER / ジョナサン:POSSESSED / タクミ:VILLAGER / ミドリ:WEREWOLF / ミナト:SEER,01KW8C9VA2X5TX78W7ZST7MNTF,13,yes,52,OK,results/run_en_cond_small/aiwolf/situation_fewshot/g52_1782692769_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot,53,2026-06-29T09:34:00,シオン / ジョージ / セルヴァス / ミヅキ / メイ,シオン:VILLAGER / ジョージ:POSSESSED / セルヴァス:SEER / ミヅキ:VILLAGER / メイ:WEREWOLF,01KW8CHAVBPPD5QVZ96X4B70ZQ,10,yes,53,OK,results/run_en_cond_small/aiwolf/situation_fewshot/g53_1782693014_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot,54,2026-06-29T09:38:01,サクラ / セルヴァス / ミヅキ / メイ / ユミ,サクラ:SEER / セルヴァス:POSSESSED / ミヅキ:WEREWOLF / メイ:VILLAGER / ユミ:VILLAGER,01KW8CRW0SDZMS74499J61ECN7,12,yes,54,OK,results/run_en_cond_small/aiwolf/situation_fewshot/g54_1782693261_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot,55,2026-06-29T09:42:07,サクラ / シズエ / ジョージ / ミドリ / ユミ,サクラ:WEREWOLF / シズエ:VILLAGER / ジョージ:VILLAGER / ミドリ:POSSESSED / ユミ:SEER,01KW8D08H6HFGDJA8WHJ8EHR5V,10,yes,55,OK,results/run_en_cond_small/aiwolf/situation_fewshot/g55_1782693503_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot,56,2026-06-29T09:46:08,アスカ / ケンジ / ミヅキ / ミナト / リン,アスカ:VILLAGER / ケンジ:WEREWOLF / ミヅキ:SEER / ミナト:POSSESSED / リン:VILLAGER,01KW8D7PJ6PD5HWMAVZMFC6MBS,12,yes,56,OK,results/run_en_cond_small/aiwolf/situation_fewshot/g56_1782693747_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot,57,2026-06-29T09:50:14,シオン / ジョナサン / ベンジャミン / リュウジ / リン,シオン:VILLAGER / ジョナサン:POSSESSED / ベンジャミン:WEREWOLF / リュウジ:SEER / リン:VILLAGER,01KW8DF2GJT0PZK1BKHCAYKYV5,12,yes,57,OK,results/run_en_cond_small/aiwolf/situation_fewshot/g57_1782693988_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot,58,2026-06-29T09:53:19,アスカ / サクラ / シュンイチ / セルヴァス / トシオ,アスカ:WEREWOLF / サクラ:SEER / シュンイチ:POSSESSED / セルヴァス:VILLAGER / トシオ:VILLAGER,01KW8DPKDJBA9AMHVVF3FY4KJE,11,yes,58,OK,results/run_en_cond_small/aiwolf/situation_fewshot/g58_1782694235_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot,59,2026-06-29T10:07:39,ケンジ / ミオ / ミナト / ユミ / リン,ケンジ:VILLAGER / ミオ:SEER / ミナト:WEREWOLF / ユミ:VILLAGER / リン:POSSESSED,01KW8EEZ4NA31CWQHF985ZRY66,11,yes,59,OK,results/run_en_cond_small/aiwolf/situation_fewshot/g59_1782695034_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot,60,2026-06-29T10:10:44,ケンジ / サクラ / ミサキ / メイ / リン,ケンジ:WEREWOLF / サクラ:POSSESSED / ミサキ:VILLAGER / メイ:SEER / リン:VILLAGER,01KW8EPFQ147NGSYRFW875HDY5,9,yes,60,OK,results/run_en_cond_small/aiwolf/situation_fewshot/g60_1782695280_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,1,2026-06-29T05:43:29,アスカ / ケンジ / シオン / ベンジャミン / ミヅキ,アスカ:WEREWOLF / ケンジ:POSSESSED / シオン:SEER / ベンジャミン:VILLAGER / ミヅキ:VILLAGER,01KW7ZD5QHWS3MNX5Q33JYG5R9,16,yes,1,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g1_1782679246_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,2,2026-06-29T05:47:36,ケンジ / シズエ / シュンイチ / ミサキ / メイ,ケンジ:POSSESSED / シズエ:VILLAGER / シュンイチ:SEER / ミサキ:WEREWOLF / メイ:VILLAGER,01KW7ZJT4F2TWRA6WB3VY8DKTY,17,yes,2,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g2_1782679431_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,3,2026-06-29T05:51:42,アスカ / セルヴァス / ダイスケ / トシオ / ミナコ,アスカ:VILLAGER / セルヴァス:POSSESSED / ダイスケ:WEREWOLF / トシオ:SEER / ミナコ:VILLAGER,01KW7ZT9SBKGKHA84VF475K2MX,17,yes,3,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g3_1782679676_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,4,2026-06-29T05:55:53,ジョージ / ダイスケ / トシオ / ミヅキ / ミナコ,ジョージ:POSSESSED / ダイスケ:WEREWOLF / トシオ:VILLAGER / ミヅキ:VILLAGER / ミナコ:SEER,01KW801RYBKZWYB0XXEP7BAVGS,14,yes,4,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g4_1782679921_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,5,2026-06-29T05:59:59,シズエ / ジョナサン / ベンジャミン / ミナコ / ミナト,シズエ:POSSESSED / ジョナサン:VILLAGER / ベンジャミン:VILLAGER / ミナコ:SEER / ミナト:WEREWOLF,01KW809E725GPZCD7X81D93SKP,14,yes,5,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g5_1782680172_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,6,2026-06-29T06:04:05,シュンイチ / タクミ / ダイスケ / ミナコ / リュウジ,シュンイチ:VILLAGER / タクミ:WEREWOLF / ダイスケ:POSSESSED / ミナコ:VILLAGER / リュウジ:SEER,01KW80H065ETKRNZ4F60MW4VG0,16,yes,6,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g6_1782680420_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,7,2026-06-29T06:08:11,シオン / ベンジャミン / ミヅキ / ミドリ / ミナト,シオン:SEER / ベンジャミン:VILLAGER / ミヅキ:VILLAGER / ミドリ:POSSESSED / ミナト:WEREWOLF,01KW80RF2VBCNA4QXMP8HK75CF,15,yes,7,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g7_1782680665_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,8,2026-06-29T06:12:17,ジョナサン / タクミ / ダイスケ / トシオ / ミナト,ジョナサン:POSSESSED / タクミ:VILLAGER / ダイスケ:WEREWOLF / トシオ:SEER / ミナト:VILLAGER,01KW80ZZSKZJHT539D294TW3YB,14,yes,8,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g8_1782680911_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,9,2026-06-29T06:15:23,シオン / セルヴァス / タクミ / ダイスケ / ミサキ,シオン:WEREWOLF / セルヴァス:POSSESSED / タクミ:VILLAGER / ダイスケ:VILLAGER / ミサキ:SEER,01KW817HRGDD58Q438KV7232A8,15,yes,9,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g9_1782681159_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,10,2026-06-29T06:19:34,ダイスケ / トシオ / ミヅキ / メイ / リュウジ,ダイスケ:SEER / トシオ:POSSESSED / ミヅキ:VILLAGER / メイ:WEREWOLF / リュウジ:VILLAGER,01KW81D84E670TG604MVN7CM11,14,yes,10,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g10_1782681346_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,11,2026-06-29T06:33:54,アスカ / ケンジ / ジョージ / ミオ / ミヅキ,アスカ:SEER / ケンジ:WEREWOLF / ジョージ:POSSESSED / ミオ:VILLAGER / ミヅキ:VILLAGER,01KW827MEC1YYT0EJ5J207DP1C,15,yes,11,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g11_1782682210_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,12,2026-06-29T06:38:00,シュンイチ / ベンジャミン / メイ / リュウジ / ヴィクトリア,シュンイチ:SEER / ベンジャミン:VILLAGER / メイ:POSSESSED / リュウジ:VILLAGER / ヴィクトリア:WEREWOLF,01KW82F37RXGNCBN0HHYY7B9XX,12,yes,12,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g12_1782682455_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,13,2026-06-29T06:42:06,アスカ / シオン / ミヅキ / リュウジ / ヴィクトリア,アスカ:POSSESSED / シオン:SEER / ミヅキ:VILLAGER / リュウジ:WEREWOLF / ヴィクトリア:VILLAGER,01KW82PKBMJR5PRD3FFTB6KJXD,11,yes,13,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g13_1782682701_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,14,2026-06-29T06:46:12,シュンイチ / ジョージ / ミオ / ミヅキ / ユミ,シュンイチ:VILLAGER / ジョージ:POSSESSED / ミオ:SEER / ミヅキ:WEREWOLF / ユミ:VILLAGER,01KW82Y3CGWT3G5KDMN090XD8E,12,yes,14,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g14_1782682946_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,15,2026-06-29T06:50:18,シズエ / シュンイチ / ジョージ / セルヴァス / ミナコ,シズエ:VILLAGER / シュンイチ:VILLAGER / ジョージ:WEREWOLF / セルヴァス:SEER / ミナコ:POSSESSED,01KW835KJNKPET0VPF54NKK1V6,13,yes,15,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g15_1782683192_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,16,2026-06-29T06:54:25,ケンジ / シズエ / ミナコ / ミナト / メイ,ケンジ:VILLAGER / シズエ:POSSESSED / ミナコ:WEREWOLF / ミナト:SEER / メイ:VILLAGER,01KW83D3PR73W5QK7HKP3GC8V0,15,yes,16,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g16_1782683438_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,17,2026-06-29T06:58:31,アスカ / ジョージ / タクミ / トシオ / メイ,アスカ:VILLAGER / ジョージ:POSSESSED / タクミ:SEER / トシオ:VILLAGER / メイ:WEREWOLF,01KW83MKBPZKPE1K9ZP15J945N,13,yes,17,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g17_1782683684_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,18,2026-06-29T07:02:42,シュンイチ / ジョナサン / セルヴァス / ミサキ / ミナト,シュンイチ:VILLAGER / ジョナサン:WEREWOLF / セルヴァス:VILLAGER / ミサキ:POSSESSED / ミナト:SEER,01KW83W463BY4PGV51A3HA16RB,13,yes,18,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g18_1782683930_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,19,2026-06-29T07:06:53,シズエ / シュンイチ / ジョナサン / セルヴァス / メイ,シズエ:VILLAGER / シュンイチ:VILLAGER / ジョナサン:POSSESSED / セルヴァス:SEER / メイ:WEREWOLF,01KW843TZV07VEY88PNPRX6BWG,14,yes,19,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g19_1782684183_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,20,2026-06-29T07:10:59,セルヴァス / ベンジャミン / ミサキ / ミナコ / ユミ,セルヴァス:POSSESSED / ベンジャミン:SEER / ミサキ:WEREWOLF / ミナコ:VILLAGER / ユミ:VILLAGER,01KW84BGCV7ZQNZ70YBAFCST8Z,15,yes,20,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g20_1782684434_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,21,2026-06-29T07:15:05,アスカ / トシオ / ミヅキ / ミナト / ユミ,アスカ:VILLAGER / トシオ:SEER / ミヅキ:WEREWOLF / ミナト:VILLAGER / ユミ:POSSESSED,01KW84JZT6W8PVV03VCD843Y2P,12,yes,21,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g21_1782684680_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,22,2026-06-29T07:19:11,アスカ / サクラ / シオン / ジョナサン / セルヴァス,アスカ:VILLAGER / サクラ:SEER / シオン:WEREWOLF / ジョナサン:POSSESSED / セルヴァス:VILLAGER,01KW84TGJQG588EXCHEYBHYHT8,13,yes,22,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g22_1782684926_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,23,2026-06-29T07:23:12,ジョナサン / タクミ / ミヅキ / ミドリ / ミナコ,ジョナサン:VILLAGER / タクミ:VILLAGER / ミヅキ:POSSESSED / ミドリ:WEREWOLF / ミナコ:SEER,01KW851ZMKS15EP5QT1K95ZAD8,11,yes,23,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g23_1782685171_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,24,2026-06-29T07:27:23,ケンジ / シオン / ミオ / ミサキ / メイ,ケンジ:POSSESSED / シオン:VILLAGER / ミオ:SEER / ミサキ:VILLAGER / メイ:WEREWOLF,01KW859C3GZCMCPN0V2VVE2DJJ,14,yes,24,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g24_1782685413_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,25,2026-06-29T07:32:45,アスカ / ケンジ / ダイスケ / ミサキ / ユミ,アスカ:POSSESSED / ケンジ:WEREWOLF / ダイスケ:SEER / ミサキ:VILLAGER / ユミ:VILLAGER,01KW85H0AAJHT3YF3MRDSS3ANH,14,yes,25,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g25_1782685663_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,26,2026-06-29T07:47:04,ケンジ / シズエ / タクミ / ダイスケ / ヴィクトリア,ケンジ:VILLAGER / シズエ:SEER / タクミ:POSSESSED / ダイスケ:WEREWOLF / ヴィクトリア:VILLAGER,01KW86DH1Y2710WDN3BTJXSCSF,11,yes,26,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g26_1782686598_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,27,2026-06-29T07:51:10,アスカ / サクラ / ミヅキ / ミドリ / ヴィクトリア,アスカ:VILLAGER / サクラ:VILLAGER / ミヅキ:POSSESSED / ミドリ:WEREWOLF / ヴィクトリア:SEER,01KW86N36VP7JZXRMAHSAHGBP7,15,yes,27,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g27_1782686846_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,28,2026-06-29T07:55:17,ジョナサン / タクミ / トシオ / ミオ / ミナコ,ジョナサン:SEER / タクミ:VILLAGER / トシオ:VILLAGER / ミオ:POSSESSED / ミナコ:WEREWOLF,01KW86WJYM8NCKY4093VR16H15,12,yes,28,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g28_1782687091_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,29,2026-06-29T07:59:23,サクラ / シズエ / ジョナサン / ミサキ / メイ,サクラ:VILLAGER / シズエ:VILLAGER / ジョナサン:SEER / ミサキ:WEREWOLF / メイ:POSSESSED,01KW8743EJWKJ1XQ4H97WXF273,12,yes,29,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g29_1782687337_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,30,2026-06-29T08:03:23,サクラ / シオン / ジョージ / ミドリ / ユミ,サクラ:SEER / シオン:VILLAGER / ジョージ:WEREWOLF / ミドリ:VILLAGER / ユミ:POSSESSED,01KW87BJ9JYXZDJ8B3W1PD4YW0,10,yes,30,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g30_1782687582_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,31,2026-06-29T08:07:29,シュンイチ / ダイスケ / ミナト / リュウジ / リン,シュンイチ:VILLAGER / ダイスケ:SEER / ミナト:VILLAGER / リュウジ:WEREWOLF / リン:POSSESSED,01KW87JXPSEREXJ0VF74NP1KPV,15,yes,31,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g31_1782687823_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,32,2026-06-29T08:12:31,シズエ / ジョージ / ベンジャミン / ミヅキ / ミナコ,シズエ:VILLAGER / ジョージ:POSSESSED / ベンジャミン:WEREWOLF / ミヅキ:VILLAGER / ミナコ:SEER,01KW87TDHXM6JV9QHGMZ3GGQS9,15,yes,32,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g32_1782688069_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,33,2026-06-29T08:16:52,ジョージ / ダイスケ / トシオ / ミヅキ / メイ,ジョージ:VILLAGER / ダイスケ:SEER / トシオ:WEREWOLF / ミヅキ:POSSESSED / メイ:VILLAGER,01KW883NKHGMS7K9XXEQM9DY2Y,10,yes,33,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g33_1782688372_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,34,2026-06-29T08:19:58,シオン / ジョナサン / ダイスケ / ベンジャミン / メイ,シオン:WEREWOLF / ジョナサン:VILLAGER / ダイスケ:POSSESSED / ベンジャミン:SEER / メイ:VILLAGER,01KW88BN82DMZ53C5QN22NYNKA,14,yes,34,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g34_1782688634_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,35,2026-06-29T08:23:03,ダイスケ / ミオ / ユミ / リュウジ / ヴィクトリア,ダイスケ:VILLAGER / ミオ:POSSESSED / ユミ:SEER / リュウジ:VILLAGER / ヴィクトリア:WEREWOLF,01KW88HBG684QFP3KKMXFXRY8G,14,yes,35,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g35_1782688820_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,36,2026-06-29T08:27:30,ケンジ / セルヴァス / メイ / リュウジ / ヴィクトリア,ケンジ:WEREWOLF / セルヴァス:POSSESSED / メイ:SEER / リュウジ:VILLAGER / ヴィクトリア:VILLAGER,01KW88Q0QH49ZWSV59ZR2TEPZR,14,yes,36,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g36_1782689006_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,37,2026-06-29T08:31:41,サクラ / ミオ / ミヅキ / ミドリ / リン,サクラ:WEREWOLF / ミオ:VILLAGER / ミヅキ:POSSESSED / ミドリ:SEER / リン:VILLAGER,01KW88Z2R4EH2CCJNYNDBRS88B,13,yes,37,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g37_1782689270_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,38,2026-06-29T08:35:42,ケンジ / シュンイチ / ミヅキ / ミドリ / メイ,ケンジ:VILLAGER / シュンイチ:SEER / ミヅキ:VILLAGER / ミドリ:WEREWOLF / メイ:POSSESSED,01KW896SQ21E0TW2A5E3PGKAW2,12,yes,38,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g38_1782689523_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,39,2026-06-29T08:39:48,サクラ / ジョナサン / タクミ / ミヅキ / ミドリ,サクラ:POSSESSED / ジョナサン:WEREWOLF / タクミ:VILLAGER / ミヅキ:VILLAGER / ミドリ:SEER,01KW89E4V3YGE9J0DEW648TFGV,14,yes,39,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g39_1782689764_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,40,2026-06-29T08:43:54,サクラ / タクミ / トシオ / ミオ / ユミ,サクラ:POSSESSED / タクミ:SEER / トシオ:VILLAGER / ミオ:VILLAGER / ユミ:WEREWOLF,01KW89NKZ44T2XE5REEDGNQPA5,11,yes,40,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g40_1782690009_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,situation_fewshot_analysis,41,2026-06-29T08:48:00,シズエ / ダイスケ / トシオ / ミナコ / リン,シズエ:VILLAGER / ダイスケ:WEREWOLF / トシオ:SEER / ミナコ:POSSESSED / リン:VILLAGER,01KW89X38DEBQP078CTN2BXBKS,11,yes,41,OK,results/run_en_cond_small/aiwolf/situation_fewshot_analysis/g41_1782690254_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
